id,name,property_id,room_id,propertyutil_id,value,details,created_at,updated_at
1617,geyser,64,0,194,0,NULL,"2017-02-17 21:54:58","2017-02-17 21:54:58"
1618,wardrobe,64,168,0,0,NULL,"2017-02-17 21:54:58","2017-02-17 21:54:58"
1619,attachedbathroom,64,168,0,0,NULL,"2017-02-17 21:54:58","2017-02-17 21:54:58"
1620,balcony,64,168,0,0,NULL,"2017-02-17 21:54:58","2017-02-17 21:54:58"
1621,washbasin,64,0,195,0,NULL,"2017-02-17 21:54:58","2017-02-17 21:54:58"
1622,mirror,64,0,195,0,NULL,"2017-02-17 21:54:58","2017-02-17 21:54:58"
1623,washbasin,64,0,190,,NULL,"2017-02-18 11:14:55","2017-02-18 11:14:55"
1624,bed,6,169,0,,NULL,"2017-02-20 19:58:02","2017-02-20 19:58:02"
1625,wardrobe,6,169,0,,NULL,"2017-02-20 19:58:02","2017-02-20 19:58:02"
1626,studytablechair,6,169,0,,NULL,"2017-02-20 19:58:02","2017-02-20 19:58:02"
1627,attachedbathroom,6,169,0,,NULL,"2017-02-20 19:58:02","2017-02-20 19:58:02"
1628,washbasin,46,0,1,,NULL,"2017-02-22 13:34:13","2017-02-22 13:34:13"
1629,gym,65,0,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1630,balcony,65,0,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1631,clubhouse,65,0,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1632,tenniscourt,65,0,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1635,washbasin,65,0,257,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1637,bed,65,171,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1638,wardrobe,65,171,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1639,studytablechair,65,171,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1640,attachedbathroom,65,171,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1641,washbasin,65,0,259,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1642,shower,65,0,259,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1643,geyser,65,0,259,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1644,bed,65,172,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1645,wardrobe,65,172,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1646,studytablechair,65,172,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1647,sharedbathroom,65,172,0,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1648,washbasin,65,0,260,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1649,geyser,65,0,260,0,NULL,"2017-02-27 22:00:31","2017-02-27 22:00:31"
1661,lift,66,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1662,carparking,66,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1663,gym,66,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1664,swimmingpool,66,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1666,balcony,66,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1667,clubhouse,66,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1687,gaspoint,66,0,262,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1688,chimney,66,0,262,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1689,bed,66,173,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1690,wardrobe,66,173,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1695,bed,66,174,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1696,wardrobe,66,174,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1697,studytablechair,66,174,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1698,attachedbathroom,66,174,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1704,exhaust,66,0,264,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1705,shower,66,0,264,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1706,geyser,66,0,264,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1708,exhaust,66,0,263,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1709,shower,66,0,263,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1710,geyser,66,0,263,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1711,bed,66,175,0,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1712,wardrobe,66,175,0,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1714,studytablechair,66,175,0,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1715,attachedbathroom,66,175,0,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1721,exhaust,66,0,265,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1722,shower,66,0,265,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1723,geyser,66,0,265,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1725,sharedbathroom,66,173,0,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1731,balcony,66,175,0,0,NULL,"2017-03-01 12:58:17","2017-03-01 12:58:17"
1734,bed,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1735,wifi,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1736,wardrobe,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1737,sofa,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1738,tv,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1739,washingmachine,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1740,dishtv,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1741,fridge,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1742,studytablechair,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1743,sharedbathroom,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1744,attachedbathroom,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1745,lift,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1746,carparking,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1747,gym,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1748,swimmingpool,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1749,livingroom,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1750,balcony,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1751,clubhouse,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1752,kitchen,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1753,tenniscourt,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1754,tvstand,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1755,windowmesh,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1756,callingbell,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1757,exhaust,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1758,washbasin,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1759,tubelights,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1760,lights,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1761,fans,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1762,curtainrods,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1763,curtains,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1764,mirror,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1765,shower,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1766,commode,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1767,geyser,67,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1797,bed,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1798,wifi,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1799,wardrobe,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1800,sofa,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1801,tv,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1802,washingmachine,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1803,dishtv,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1804,fridge,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1805,studytablechair,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1806,sharedbathroom,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1807,attachedbathroom,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1808,lift,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1809,carparking,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1810,gym,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1811,swimmingpool,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1812,livingroom,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1813,balcony,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1814,clubhouse,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1815,kitchen,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1816,tenniscourt,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1817,tvstand,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1818,windowmesh,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1819,callingbell,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1820,exhaust,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1821,washbasin,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1822,tubelights,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1823,lights,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1824,fans,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1825,curtainrods,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1826,curtains,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1827,mirror,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1828,shower,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1829,commode,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1830,geyser,68,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1860,bed,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1861,wifi,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1862,wardrobe,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1863,sofa,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1864,tv,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1865,washingmachine,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1866,dishtv,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1867,fridge,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1868,studytablechair,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1869,sharedbathroom,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1870,attachedbathroom,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1871,lift,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1872,carparking,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1873,gym,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1874,swimmingpool,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1875,livingroom,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1876,balcony,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1877,clubhouse,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1878,kitchen,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1879,tenniscourt,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1880,tvstand,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1881,windowmesh,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1882,callingbell,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1883,exhaust,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1884,washbasin,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1885,tubelights,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1886,lights,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1887,fans,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1888,curtainrods,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1889,curtains,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1890,mirror,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1891,shower,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1892,commode,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1893,geyser,69,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1923,bed,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1924,wifi,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1925,wardrobe,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1926,sofa,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1927,tv,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1928,washingmachine,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1929,dishtv,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1930,fridge,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1931,studytablechair,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1932,sharedbathroom,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1933,attachedbathroom,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1934,lift,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1935,carparking,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1936,gym,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1937,swimmingpool,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1938,livingroom,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1939,balcony,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1940,clubhouse,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1941,kitchen,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1942,tenniscourt,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1943,tvstand,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1944,windowmesh,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1945,callingbell,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1946,exhaust,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1947,washbasin,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1948,tubelights,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1949,lights,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1950,fans,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1951,curtainrods,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1952,curtains,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1953,mirror,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1954,shower,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1955,commode,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1956,geyser,70,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1986,bed,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1987,wifi,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1988,wardrobe,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1989,sofa,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1990,tv,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1991,washingmachine,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1992,dishtv,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1993,fridge,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1994,studytablechair,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1995,sharedbathroom,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1996,attachedbathroom,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1997,lift,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1998,carparking,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
1999,gym,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2000,swimmingpool,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2001,livingroom,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2002,balcony,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2003,clubhouse,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2004,kitchen,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2005,tenniscourt,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2006,tvstand,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2007,windowmesh,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2008,callingbell,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2009,exhaust,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2010,washbasin,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2011,tubelights,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2012,lights,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2013,fans,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2014,curtainrods,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2015,curtains,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2016,mirror,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2017,shower,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2018,commode,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2019,geyser,71,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2049,bed,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2050,wifi,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2051,wardrobe,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2052,sofa,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2053,tv,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2054,washingmachine,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2055,dishtv,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2056,fridge,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2057,studytablechair,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2058,sharedbathroom,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2059,attachedbathroom,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2060,lift,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2061,carparking,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2062,gym,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2063,swimmingpool,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2064,livingroom,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2065,balcony,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2066,clubhouse,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2067,kitchen,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2068,tenniscourt,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2069,tvstand,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2070,windowmesh,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2071,callingbell,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2072,exhaust,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2073,washbasin,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2074,tubelights,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2075,lights,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2076,fans,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2077,curtainrods,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2078,curtains,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2079,mirror,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2080,shower,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2081,commode,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2082,geyser,72,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2112,bed,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2113,wifi,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2114,wardrobe,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2115,sofa,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2116,tv,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2117,washingmachine,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2118,dishtv,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2119,fridge,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2120,studytablechair,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2121,sharedbathroom,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2122,attachedbathroom,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2123,lift,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2124,carparking,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2125,gym,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2126,swimmingpool,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2127,livingroom,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2128,balcony,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2129,clubhouse,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2130,kitchen,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2131,tenniscourt,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2132,tvstand,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2133,windowmesh,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2134,callingbell,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2135,exhaust,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2136,washbasin,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2137,tubelights,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2138,lights,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2139,fans,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
2140,curtainrods,73,0,0,0,NULL,"2017-03-01 12:58:16","2017-03-01 12:58:16"
