id,owner_id,name,flat_no,addressl1,locality,city,state,country,zipcode,sqftsuper,image,images,type,sharetype,baths,kitchens,washrooms,totalrooms,availrooms,rent,owner_rent,parkingcharges,deposite,maintenance,status,availfrom,availto,tenure,details,notes,cntrestaurants,cnthospitals,cntgyms,cnttheater,cntmalls,workdistance,latitude,longitude,blockname,gender,tag_as,commpercentage,tds,actualOSAmount,pendingOSAmount,amountRemark,minimumGuranteeIsActive,minimumGuranteeAmount,minimumGuranteeStart,minimumGuranteeEnd,propertyrules,parking_number,metatitle,metakeyword,metadescription,assign_to,golden,partner,showinhomepage,created_at,updated_at
229,1867,"RR Residency",B309,"22, Hosapalaya Main Rd, Hosapalya, Muneshwara Nagar, Bengaluru, Karnataka 560068","HSR Layout",bengaluru,karnataka,india,560068,0,0,0,flat,0,2,0,2,3,3,46000,46000,0,138000,0,blocked,2018-05-23,2019-04-23,11,0,,0,0,0,0,0,0,12.8999088,77.6445617,0,0,marketplace,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-20 12:03:03","2018-06-21 12:52:27"
230,1923,Q-Homes,A-902,"A-902, Q-Homes Kharadi",kharadi,pune,maharashtra,india,411014,1600,0,0,flat,0,3,0,3,3,3,44000,44000,0,88000,0,occupied,2018-06-25,2019-05-25,11,.,.,0,0,0,0,0,0,18.551060,73.936104,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-21 11:22:52","2018-08-28 10:48:43"
231,1924,"Ganga Orchards",D2-603,"D2-603, Ganga Orchards mundhwa",mundhwa,pune,maharashtra,india,411036,1100,0,0,flat,0,2,0,2,2,2,30000,30000,0,60000,0,occupied,2018-07-01,2019-06-01,11,.,.,0,0,0,0,0,0,18.5314441,"73.9114753,",0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-21 11:24:32","2018-12-28 15:34:05"
232,1928,"JP Nagar Building No.408 GF",001,"408, 2nd B Main Rd JP Nagar 4th Phase, Dollar Layout, Phase 4, JP Nagar Bengaluru, Karnataka 560076","Jp Nagar 4th Phase",bengaluru,karnataka,india,560076,0,0,0,flat,0,1,0,1,1,0,15000,16000,0,45000,0,occupied,2018-06-01,2019-05-01,11,"This spacious fully_furnished studio apartment for boys or girls is located at J.P Nagar 4th Phase, Bangalore and is close to the major commercial centres of the area. This apartment with a floor space of 400 sq.ft in total. This house features Modular kitchen,Stove, Sofa,Queen Size Bed and Tv and A/C . It has one bathroom with all facilities. It can be rented at ₹17,000 for full Studio. 
5 Minutes From Vega City Mall , IIM Bangalore, Kalyani Magnum Tech Park.
Book it now!",,0,0,0,0,0,0,12.9061559,77.5989983,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-22 14:15:58","2018-11-24 16:10:36"
233,1542,"Assetz East Point",A1-012,"Behind Intel, IT Corridor, ORR, Off Marthahalli, Bengaluru, Karnataka 560103",Bellandur,bengaluru,karnataka,india,560103,1640,0,0,flat,0,3,0,3,6,6,39000,39000,0,117000,0,occupied,2018-05-30,2019-04-30,11,"Strategically located on the Outer Ring Road, off the Bellandur-Marthahalli-Sarjapur stretch to enhance your proximity to all entities that will afford you a world-class urban lifestyle. From the finest schools, hospitals to leisure hubs and cultural attractions, East Point is poised to be an ideal home for the IT / ITeS professional who wish to walk to their place of work.trategically located on the Outer Ring Road, off the Bellandur-Marthahalli-Sarjapur stretch to enhance your proximity to all entities that will afford you a world-class urban lifestyle. From the finest schools, hospitals to leisure hubs and cultural attractions, East Point is poised to be an ideal home for the IT / ITeS professional who wish to walk to their place of work.",,0,0,0,0,0,0,12.9205316,77.6937651,0,0,managed,0.00,10.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-22 17:26:24","2018-08-08 15:39:38"
234,1928,"JP Nagar Building No.408 , 1F",101,"408, 2nd B Main Rd JP Nagar 4th Phase, Dollar Layout, Phase 4, JP Nagar Bengaluru, Karnataka 560076","Jp Nagar 4th Phase",bengaluru,karnataka,india,560076,0,0,0,flat,0,2,0,2,3,4,22000,22000,0,66000,0,occupied,2018-06-01,2019-05-01,11,"This Elegantly fully_furnished 2 BHK independent flat for Family or Bachelors is located at  JP Nagar, Bangalore and is close to the major commercial centres of the area. This is house with a floor space of 1000 sq.ft in total. This house features  Sofa Set, Modular Kitchen,Stove, Air Conditioner, Washing Machine and Tv and more. It has Two bathroom with all facilities.  Very Close to Vega City Mall , IIM Bangalore, Kalyani Magnum Tech Park, Apollo Hospital. Book it Fast!",,0,0,0,0,0,0,12.9061559,77.5989983,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-23 11:23:26","2018-12-31 18:17:10"
235,1928,"JP Nagar Building No.408 2F",201,"408, 2nd B Main Rd JP Nagar 4th Phase, Dollar Layout, Phase 4, JP Nagar Bengaluru, Karnataka 560076","Jp Nagar 4th Phase",bengaluru,karnataka,india,560076,0,0,0,flat,0,2,0,2,4,5,22000,22000,0,66000,0,occupied,2018-06-01,2019-05-01,11,"This Elegantly fully_furnished 2 BHK independent flat for Family or Bachelors is located at  JP Nagar, Bangalore and is close to the major commercial centres of the area. This is house with a floor space of 1000 sq.ft in total. This house features  Sofa Set, Modular Kitchen,Stove, Air Conditioner, Washing Machine and Tv and more. It has Two bathroom with all facilities.  Very Close to Vega City Mall , IIM Bangalore, Kalyani Magnum Tech Park, Apollo Hospital. Book it Fast!",,0,0,0,0,0,0,12.9061559,77.5989983,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-23 11:28:18","2018-12-31 18:17:52"
236,1928,"JP Nagar Building No.408 3F",301,"408, 2nd B Main Rd JP Nagar 4th Phase, Dollar Layout, Phase 4, JP Nagar Bengaluru, Karnataka 560076","Jp Nagar 4th Phase",bengaluru,karnataka,india,560076,0,0,0,flat,0,2,0,2,4,4,22000,22000,0,66000,0,occupied,2018-06-01,2019-05-01,11,"This Elegantly fully_furnished 2 BHK independent flat for Family or Bachelors is located at  JP Nagar, Bangalore and is close to the major commercial centres of the area. This is house with a floor space of 1000 sq.ft in total. This house features  Sofa Set, Modular Kitchen,Stove, Air Conditioner, Washing Machine and Tv and more. It has Two bathroom with all facilities.  Very Close to Vega City Mall , IIM Bangalore, Kalyani Magnum Tech Park, Apollo Hospital. Book it Fast!",,0,0,0,0,0,0,12.9061559,77.5989983,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-23 11:30:55","2018-08-31 12:08:57"
237,1928,"JP Nagar Building No.408 4F",401,"408, 2nd B Main Rd JP Nagar 4th Phase, Dollar Layout, Phase 4, JP Nagar Bengaluru, Karnataka 560076","Jp Nagar 4th Phase",bengaluru,karnataka,india,560076,0,0,0,flat,0,2,0,2,2,1,22000,22000,0,66000,0,partial,2018-06-01,2019-05-01,11,"This Elegantly fully_furnished 2 BHK independent flat for Family or Bachelors is located at  JP Nagar, Bangalore and is close to the major commercial centres of the area. This is house with a floor space of 1000 sq.ft in total. This house features  Sofa Set, Modular Kitchen,Stove, Air Conditioner, Washing Machine and Tv and more. It has Two bathroom with all facilities.  Very Close to Vega City Mall , IIM Bangalore, Kalyani Magnum Tech Park, Apollo Hospital. Book it Fast!",,0,0,0,0,0,0,12.9061559,77.5989983,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-23 11:31:32","2018-12-13 18:44:16"
238,1931,"Krishna Mystiq",L-404,"Chikkathogur Main Rd, Pragathi Nagar, Basapura",Basapura,bengaluru,karnataka,india,560100,0,0,0,flat,0,0,0,0,2,1,24000,24000,0,72000,0,partial,2018-05-26,2019-04-26,11,"This cosy 2 BHK fully_furnished, house is located near Electronic City, Bangalore. It is easily accessible and well-connected, with a floor area of 1200 sq.ft. This house features Sofa, TV, Washing Machine, Refigerator and more. It also has two bathrooms with appropriate facilities. The apartment located within close proximity to companies like HP, Infosys, Tally, IBM, TCS, Wipro etc., Krishna Mystiq is one of the best apartment complexes in the area. Book Now!",,0,0,0,0,0,0,12.8649922,77.652149,0,0,marketplace,10.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-23 11:58:01","2018-11-05 18:46:09"
239,1955,"Sri Tirumala Sarovar K06",K-06,"Singasandra, Bengaluru, Karnataka 560068",singasandra,bengaluru,karnataka,india,560068,0,0,0,flat,0,0,0,0,3,3,30100,35000,0,105000,0,partial,2018-06-28,2019-05-28,11,"Located at Hosur Road, Bangalore, this cosy 3 BHK fully_furnished house with a floor size of 1300 sq.ft. This house features Beds, Washing machine, Fridge, Sofa, Dining table, and Tv and more. The house features two bathrooms. Located very close to PES South Campus,Oxford College,Novel Tech Park, AMR tech park and just 5 Minutes from Electronic city.  The society has all the amenities you require for a comfortable and fun lifestyle. Book Now!",0,0,0,0,0,0,0,12.8787316,77.6467323,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,189,0,0,0,"2018-06-29 17:13:55","2018-11-28 17:29:54"
240,1955,"Sri Tirumala Sarovar K02",K02,"Singasandra, Bengaluru, Karnataka 560068",singasandra,bengaluru,karnataka,india,560068,0,0,0,flat,0,0,0,0,3,3,34400,40000,0,120000,0,occupied,2018-06-28,2019-05-28,11,"Located at Hosur Road, Bangalore, this cosy 3 BHK fully_furnished house with a floor size of 1500 sq.ft. This house features Beds, Washing machine, Fridge, Sofa, Dining table, and Tv and more. The house features three bathrooms. Located very close to PES South Campus,Oxford College,Novel Tech Park, AMR tech park and just 5 Minutes from Electronic city.  The society has all the amenities you require for a comfortable and fun lifestyle. Book Now!",,0,0,0,0,0,0,12.8787316,77.6467323,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-29 17:14:11","2018-11-16 19:26:22"
241,1955,"Sri Tirumala Sarovar K106",K106,"Singasandra, Bengaluru, Karnataka 560068",singasandra,bengaluru,karnataka,india,560068,0,0,0,flat,0,0,0,0,3,3,30100,35000,0,105000,0,occupied,2018-06-29,2019-05-29,11,"Located at Hosur Road, Bangalore, this cosy 3 BHK fully_furnished house with a floor size of 1500 sq.ft. This house features Beds, Washing machine, Fridge, Sofa, Dining table, and Tv and more. The house features two bathrooms. Located very close to PES South Campus,Oxford College,Novel Tech Park, AMR tech park and just 5 Minutes from Electronic city.  The society has all the amenities you require for a comfortable and fun lifestyle. Book Now!",,0,0,0,0,0,0,12.8787316,77.6467323,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-06-29 17:14:29","2018-11-16 19:44:06"
242,348,"Brigade Cosmopolis",E221,"286, Whitefield Main Road, Near The Forum Neighborhood Mall, Bengaluru, Karnataka 560066",whitefield,bengaluru,karnataka,india,560066,1300,0,0,flat,0,2,0,2,2,2,30000,30000,0,90000,0,occupied,2018-08-15,2019-07-14,11,"Semi Furnished 2 BHK home with premium specifications. Society has all the amenities including Swimming Pool, Gym, Club House E.T.C.   Brigade Cosmopolis is located at Whitefield, Opposite  The Forum Neighborhood Mall. 
ITPL, one of the prestigious IT park and the EPIP Zone housing leading IT majors like Oracle, TCS, IGATE, GE etc., is just  5 Minutes away away. Book Now!",,0,0,0,0,0,0,12.9621546,77.7461421,0,0,managed,0.00,10.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-07-25 16:16:38","2018-10-09 17:34:14"
243,911,"Bhartiya City 30710",30710,"Thanisandra Main Rd, Thanisandra, Bengaluru, Karnataka 560064",thanisandra,bengaluru,karnataka,india,560064,933,0,0,flat,0,2,0,2,3,3,24500,24500,0,73500,0,available,2018-12-01,2019-10-30,11,"Bhartiya City Nikoo Homes is one of the popular residential projects in Thanisandra, Bangalore. This project offers thoughtfully constructed apartments with modern amenities for the comfort of residents.  The house is a 2BHK semi furnished house with premium furnishings and excellent ventilation and light. All amenities are available including swimming pool,gym,indoor and outdoor games e.t.c. Book Now!",,0,0,0,0,0,0,13.0830728,77.6406423,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-07-25 16:17:13","2018-12-21 16:22:48"
244,911,"Bhartiya City 30713",30713,"Thanisandra Main Rd, Thanisandra, Bengaluru, Karnataka 560064",thanisandra,bengaluru,karnataka,india,560064,933,0,0,flat,0,2,0,2,3,3,25500,24500,0,76500,0,occupied,2018-07-25,2019-06-25,11,"Bhartiya City Nikoo Homes is one of the popular residential projects in Thanisandra, Bangalore. This project offers thoughtfully constructed apartments with modern amenities for the comfort of residents. The house is a 2BHK semi furnished house with premium furnishings and excellent ventilation and light. All amenities are available including swimming pool,gym,indoor and outdoor games e.t.c. Book Now!",,0,0,0,0,0,0,13.0830728,77.6406423,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-07-25 16:17:45","2018-11-20 16:01:12"
245,2023,"Purva Panorama",308,"Ward.No.192, Bannerghatta Main Road, Kalena Agrahara, Bengaluru, Karnataka",Bannerghatta,bengaluru,karnataka,india,560076,0,0,0,flat,0,0,0,0,2,0,23500,23500,0,70500,0,occupied,2018-07-31,2019-07-01,11,"Purva Panorama, There's hardly any other home with so many qualities you admire. Located on Bannerghatta Road, this home is well connected and closer to all the important places in the city. In fact, that's quite expected of Puravankara home. Making it your ideal gateway to escape the pressure of the city, even while staying in it. BOOK NOW!",,0,0,0,0,0,0,12.8668815,77.5922054,0,1,managed,0.00,10.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-07-31 18:51:58","2018-08-18 12:08:52"
246,2066,"Godrej Woodsman Estate",A-903,"Hebbal Kempapura Bengaluru, Karnataka  560092",Hebbal,bengaluru,karnataka,india,560092,1800,0,0,flat,0,3,0,3,3,3,47000,47000,0,141000,0,blocked,2018-09-01,2018-11-30,11,"Godrej Woodsman Estate - a beautiful luxurious residential property In Hebbal, every apartment you can get maximum living space, sunlight every corner and fresh and cool breeze streaming inside. In close proximity to  Kirloskar Tech Park, Brigade magnum Tech Park, manyata tech park and to the best of healthcare and educational institutions and finest malls and within a radius of 3 KM. The apartment is a 3 Bedroom house which has excellent furnishing and is very spacious.",,0,0,0,0,0,0,13.0524332,77.5940354,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-08-23 11:07:13","2018-12-19 18:14:45"
247,2067,"Unicca Emporis",Jal-1202,"Madhura Nagar, Varthur, Bengaluru, Karnataka-560087",Varthur,bengaluru,karnataka,india,560087,1250,0,0,flat,0,0,0,0,2,2,27000,27000,0,81000,0,occupied,2018-08-23,2019-07-23,11,"Fully Furnished 2 BHK home with premium specifications. Society has all the amenities including Swimming Pool, Gym, Club House E.T.C. Unicca Emporis is located at Whitefield, Opposite The Forum Neighborhood Mall. 
ITPL, one of the prestigious IT park and the EPIP Zone housing and GR Tech Park leading IT majors like Oracle, TCS, IGATE, GE etc., is just 5 Minutes away away. Book Now!",,0,0,0,0,0,0,12.9440504,77.7543801,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-08-23 14:09:53","2018-11-24 16:42:04"
248,2071,"WASAN SPRING",202,"Sopan Nagar,Someshwar Nagar,Vadgaon Sheri","Behind Inorbit mall",pune,maharashtra,india,411014,1020,0,0,flat,0,2,0,2,2,2,21000,26000,0,63000,0,occupied,2018-09-01,2019-08-01,11,0,0,0,0,0,0,0,0,18.558381,73.919966,0,0,managed,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-08-24 22:08:12","2018-10-09 17:37:09"
249,2129,"Godrej E-City",M406,"Doddathogur Rd, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100","Electronic City",bengaluru,karnataka,india,560100,1449,0,0,flat,0,0,0,0,3,0,23220,31000,0,69660,0,occupied,2018-09-30,2019-08-30,11,"Godrej Ecity is one of the popular residential projects in Electronic City, Bangalore. This project offers thoughtfully constructed apartments with modern amenities for the comfort of residents. The house is a 3BHK semi furnished house with premium furnishings and excellent ventilation and light. All amenities are available including swimming pool,gym,indoor and outdoor games e.t.c. Book Now!",,0,0,0,0,0,0,12.8535131,77.650247,0,0,managed,0.00,10.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-09-17 15:02:53","2018-12-10 18:11:53"
250,2130,Savanna,503,Wagholi,Wagholi,pune,maharashtra,india,412207,950,0,0,flat,0,0,0,0,1,1,14000,12000,0,24000,0,blocked,2018-09-15,2019-08-15,11,"Property is very close for work locations and easy transport facility.",,0,0,0,0,0,0,18.570833,73.977432,0,0,marketplace,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-09-17 18:04:04","2018-10-13 12:47:25"
251,2132,"House of Hiranandhani",C-203,"Prasannahalli Village, Devanahalli Taluk, Bengaluru, Karnataka",Devanahalli,bengaluru,karnataka,india,562110,1200,0,0,flat,0,2,0,2,2,2,20000,20000,0,60000,0,available,2018-09-18,2019-08-18,11,"House of Hiranandani  a beautiful luxurious residential property In devanahalli, every apartment you can get maximum living space, sunlight every corner and fresh and cool breeze streaming inside. In close proximity to Bangalore airport and to the best of healthcare and educational institutions and finest malls and within a radius of 3 KM. The apartment is a 2 Bedroom house which has excellent furnishing and is very spacious.",,0,0,0,0,0,0,13.231502,77.7019937,0,0,marketplace,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-09-18 15:44:29","2018-11-26 18:26:12"
252,2133,"Citadel Enclave",A3-203,"B.T Kawade Road,Mundhwa,Pune-411038","B.T Kawde road",pune,maharashtra,india,411038,550,0,0,flat,0,1,0,1,1,1,19000,17000,0,34000,0,blocked,2018-09-28,2019-08-28,11,"Property is prime location and easy access of transportation.  ",,0,3,4,0,2,3,18.520370,73.906735,0,0,marketplace,0.00,0.00,0,0,.,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-09-18 16:14:26","2018-09-18 16:30:12"
253,2135,"Guru Datta Hsg. Society",1,"Tukaram nagar,Guru datta hsg society,Kharadi",Kharadi,pune,maharashtra,india,411014,950,0,0,flat,0,2,1,2,2,2,22000,20000,0,66000,0,blocked,2018-10-01,2019-09-01,11,.,,0,0,0,0,0,0,18.55089,73.935600,0,0,marketplace,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-09-19 18:34:49","2018-10-23 16:32:05"
254,2157,"Sarthak Keshav Society","Sr 1351/2","Sr 1351/2 sarthak keshar soc nagar rod opposite mapal hotel Pune 412207",Wagholi,pune,maharashtra,india,412207,0,0,0,flat,0,2,0,2,1,1,9000,9000,0,18000,0,blocked,2018-09-26,2019-08-26,11,0,0,0,0,0,0,0,0,18.576861,73.957444,0,0,marketplace,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-09-27 13:21:03","2018-10-23 16:53:17"
255,2206,"Amanora Future Tower 53",207,"Tower no. 53, flat no. 207, Amanora Future Tower",hadapsar,pune,maharashtra,india,411028,0,0,0,flat,0,3,0,3,4,3,41000,54000,0,108000,0,partial,2018-10-10,2019-09-10,11,00,,0,0,0,0,0,0,18.517300,73.947231,0,0,managed,0.00,10.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,1375,0,0,0,"2018-10-16 17:46:42","2018-12-28 15:32:33"
256,2213,"Palm Groves","R. H. 3","Row House No.3 at Karina Twines Palm Groves, B.T kawade Road, Ghorpadi Pune","B.T Kawde road",pune,maharashtra,india,411001,0,0,0,villa,0,3,0,3,3,3,40000,40000,0,80000,0,blocked,2018-10-17,2018-11-20,11,0,0,0,0,0,0,0,0,18.5249,73.9073,0,0,marketplace,0.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-10-19 16:32:41","2018-11-21 17:37:32"
257,2277,"Prestige Park View 1112",1112,"Kadugodi Colony, Kadugodi, Bengaluru, Karnataka 560066",Whitefield,bengaluru,karnataka,india,560066,1830,0,0,flat,0,3,0,3,3,3,48000,39000,0,117000,0,partial,2018-12-16,2019-11-16,11,"Prestige Park View located at the Hope Farm Junction, on Whitefield Main Road. The take away is its proximity to Whitefield’s very own Forum Value Mall, ITPL and MNC Companies. A great place with Lavish amenities for a comfortable living.","As per market",0,0,0,0,0,0,12.9850691,77.7492334,0,0,managed,0.00,10.00,39000,0,NA,notactive,0,1970-01-01,1970-01-01,0,0,,,,189,0,0,0,"2018-11-22 18:11:27","2018-12-18 14:28:35"
258,2245,"Bandhan Apartment",202,"1/11, 1st Ln Rd, Teachers Colony, Kumaraswamy Layout, Bengaluru, Karnataka 560070","Kumaraswamy Layout",bengaluru,karnataka,india,560070,1100,0,0,flat,0,2,1,2,2,2,22000,22000,0,66000,0,available,2018-11-06,2019-10-06,11,"It's a fully furnished 2BHK which is located in close proximity to Dayanand Sagar College of Engineering and Archaeological Survey of India . Its apt for people studying in DSCE or working in Archaeological Survey of India and Kalyani Magnum.",NA,0,0,0,0,0,0,12.9103072,77.5665329,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-11-26 13:25:12","2018-11-26 14:25:51"
259,2289,"Jayanagar 7th Block",202,"202,28th Cross,7th Block,Jayanagar","Jayanagar 7th Block",bengaluru,karnataka,india,560082,1500,0,0,flat,0,3,1,3,3,3,40000,40000,0,120000,0,available,2018-10-18,2019-09-18,11,"This 3 BHK flat is located in a very good proximity from Jayanagar Metro Station i.e It's very easily accessible. It is located in very good locality.","35000 in hand to the owner",0,0,0,0,0,0,12.929968,77.5777048,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-11-26 13:25:39","2018-12-06 12:41:19"
260,2290,"Suncity Gloria",1106,"Sarjapur Main Rd, Opp. Decathlon Sports, Carmelaram, Ambedkar Nagar, Chikkabellandur, Bengaluru, Karnataka 560035",Sarjapur,bengaluru,karnataka,india,560035,1050,0,0,flat,0,2,1,2,2,2,24000,24000,0,72000,0,available,2019-01-01,2019-12-01,11,"This is a Semi Furnished 2BHK flat located very close to RGA tech park and Paypal in a well maintained society. Its very accessible.",NA,0,0,0,0,0,0,12.9026286,77.7047542,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-11-26 13:26:04","2019-01-03 13:45:51"
261,804,"Prestige Lakeside Habitat , 7225",7225,"28/2, SH 35, Devasthanagalu, Gunjur Village, Bengaluru, Karnataka 560087","Gunjur Village",bengaluru,karnataka,india,560087,1216,0,0,flat,0,2,0,2,2,2,38500,38500,0,115000,0,available,2018-12-15,2019-11-15,11,"Prestige Lakeside Habitat - A Luxurious Apartment in a Disney themed  gated Prestige Society. This flat is in 22nd floor with a magnificant view of the busy lifestyle of Bengaluru.",NA,0,0,0,0,0,0,12.9299576,77.7401083,0,0,marketplace,10.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-12-12 12:56:14","2018-12-12 13:07:37"
262,2341,"Prestige Lakeside Habitat , 7226",7226,"28/2, SH 35, Devasthanagalu, Gunjur Village, Bengaluru, Karnataka 560087","Gunjur Village",bengaluru,karnataka,india,560087,1216,0,0,flat,0,2,1,2,2,2,38500,38500,0,115000,0,available,2018-12-15,2019-11-15,11,"
Use ctrl + scroll to zoom the map


Prestige Lakeside Habitat - A Luxurious Apartment in a Disney themed gated Prestige Society. This flat is in 22nd floor with a magnificant view of the busy lifestyle of Bengaluru.",NA,0,0,0,0,0,0,12.9299576,77.7401083,0,0,marketplace,10.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-12-12 12:56:53","2018-12-12 13:13:38"
263,2344,"Parimala Sunridge , C 324",C324,"Siddapura Main Road, Opp:D Mart, Bangalore 560066",Brookefield,bengaluru,karnataka,india,560066,0,0,0,flat,0,3,0,3,3,3,40000,34000,0,120000,0,available,2019-02-01,2020-01-01,11,"Parimala Sunridge - A beautiful semi furnished 3 BHK flat which is located in a very good locality and is in close proximity to various IT parks in and around Whitefield and Marathahalli.",NA,0,0,0,0,0,0,12.9567531,77.728298,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-12-15 19:17:35","2018-12-15 19:43:37"
264,2345,"Prestige Casa Bella , 624",624,"Neeladri Rd, Vittasandra, Bengaluru, Karnataka 560100",Vittasandra,bengaluru,karnataka,india,560100,1405,0,0,flat,0,2,0,2,3,3,32000,30000,0,96000,0,available,2018-12-01,2019-11-01,11,"Prestige Casabella - A luxurious Prestige's semi furnished flat with all the amenities , located close to Koramangala, Electronic City, Nice Road .",NA,0,0,0,0,0,0,12.8600076,77.641529,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-12-15 19:18:17","2018-12-15 19:42:59"
265,2066,"Godrej Woodsman Estate",A-903,"Hebbal Kempapura Bengaluru, Karnataka  560092",Hebbal,bengaluru,karnataka,india,560092,1800,0,0,flat,0,3,0,3,3,0,38000,38000,0,114000,0,occupied,2018-12-01,2019-11-01,11,NA,NA,0,0,0,0,0,0,13.0524332,77.5940354,0,1,managed,0.00,10.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-12-19 15:24:22","2019-01-04 11:19:11"
266,2359,"Prime City , G-09",G-09,"Electronic City, Doddathoguru, Karnataka","Electronic City",bengaluru,karnataka,india,560000,1550,0,0,flat,0,3,0,3,3,3,33000,33000,0,99000,0,available,2018-12-01,2019-11-01,11,NA,NA,0,0,0,0,0,0,12.8361003,77.6729773,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2018-12-19 15:53:51","2018-12-19 17:19:37"
267,2398,"Omega Paradise",602,"I 602, Omega Paradise, Wakad",wakad,pune,maharashtra,india,411057,0,0,0,flat,0,3,0,3,3,3,35000,30000,0,60000,0,available,2018-12-18,2019-11-18,11,0,0,0,0,0,0,0,0,18.60220,73.759659,0,0,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,1,0,0,"2019-01-03 14:38:30","2019-01-04 11:18:17"
268,2390,"Viva Icon",1005,"B1, Flat No.1005 at VIVA ICON Opposite Xion Mall, Hinjawadi Village, Hinjawadi, Pune, Maharashtra",Hinjewadi,pune,maharashtra,india,411057,0,0,0,flat,0,1,0,1,1,1,16500,15000,0,34000,0,available,2019-01-02,2019-12-02,11,00,00,0,0,0,0,0,0,18.59066,73.743176,0,1,marketplace,14.00,0.00,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,NULL,0,0,0,"2019-01-03 14:58:58","2019-01-04 18:03:18"
